Season,Giornata,Team,Player,A,AG,AM,ES,FV,G,In,Out,R,RS,Role,V
2014.0,1.0,atalanta,Sportiello M.,,,,,7.0,,0.0,0.0,,,P,7.0
2014.0,1.0,atalanta,Benalouane Y.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,atalanta,Biava G.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,atalanta,Drame' B.,,,1.0,,5.0,,0.0,0.0,,,D,5.5
2014.0,1.0,atalanta,Zappacosta D.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,atalanta,Carmona C.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,atalanta,Cigarini L.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,atalanta,Moralez M.,,,,,5.5,,1.0,0.0,,,C,5.5
2014.0,1.0,atalanta,Estigarribia M.,,,,,6.5,,1.0,0.0,,,C,6.5
2014.0,1.0,atalanta,Denis G.,,,,,5.5,,1.0,0.0,,,A,5.5
2014.0,1.0,atalanta,Spinazzola L.,,,,,,,0.0,1.0,,,C,
2014.0,1.0,atalanta,Boakye R.,,,1.0,,4.5,,0.0,1.0,,,A,5.0
2014.0,1.0,atalanta,Bianchi R.,,,,,6.0,,0.0,1.0,,,A,6.0
2014.0,1.0,cagliari,Colombi S.,,,,,5.5,-1.0,0.0,0.0,,,P,6.5
2014.0,1.0,cagliari,Pisano F.,,,,,5.0,,1.0,0.0,,,D,5.0
2014.0,1.0,cagliari,Avelar D.,,,,,6.5,,1.0,0.0,,,D,6.5
2014.0,1.0,cagliari,Ceppitelli L.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,cagliari,Rossettini L.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,cagliari,Crisetig L.,,,,,6.5,,0.0,0.0,,,C,6.5
2014.0,1.0,cagliari,Conti D.,,,1.0,,6.5,,0.0,0.0,,,C,7.0
2014.0,1.0,cagliari,Cossu A.,,,,,5.5,,0.0,0.0,,,C,5.5
2014.0,1.0,cagliari,Ekdal A.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,cagliari,Farias D.,,,,,5.5,,0.0,0.0,,,A,5.5
2014.0,1.0,cagliari,Sau M.,,,,,9.5,1.0,1.0,0.0,,,A,6.5
2014.0,1.0,cagliari,Balzano A.,1.0,,1.0,,7.0,,0.0,1.0,,,D,6.5
2014.0,1.0,cagliari,Murru N.,,,,,,,0.0,1.0,,,D,
2014.0,1.0,cagliari,Longo S.,,,,,6.0,,0.0,1.0,,,A,6.0
2014.0,1.0,cesena,Leali N.,,,,,6.5,,0.0,0.0,,,P,6.5
2014.0,1.0,cesena,Renzetti F.,,,,,6.5,,0.0,0.0,,,D,6.5
2014.0,1.0,cesena,Capelli D.,,,,,6.0,,1.0,0.0,,,D,6.0
2014.0,1.0,cesena,Lucchini S.,,,1.0,,6.0,,0.0,0.0,,,D,6.5
2014.0,1.0,cesena,Volta M.,,,,,6.5,,0.0,0.0,,,D,6.5
2014.0,1.0,cesena,Coppola M.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,cesena,Brienza F.,1.0,,,,8.0,,1.0,0.0,,,C,7.0
2014.0,1.0,cesena,Cascione E.,,,,,7.0,,0.0,0.0,,,C,7.0
2014.0,1.0,cesena,De Feudis G.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,cesena,Rodriguez A.,,,1.0,,9.5,1.0,1.0,0.0,,,A,7.0
2014.0,1.0,cesena,Marilungo G.,,,,,6.5,,0.0,0.0,,,A,6.5
2014.0,1.0,cesena,Krajnc L.,,,,,,,0.0,1.0,,,D,
2014.0,1.0,cesena,Perico G.,,,,,,,0.0,1.0,,,D,
2014.0,1.0,cesena,Garritano L.,,,,,6.0,,0.0,1.0,,,A,6.0
2014.0,1.0,chievo,Bardi F.,,,,,4.0,-1.0,0.0,0.0,,,P,5.0
2014.0,1.0,chievo,Dainelli D.,,,1.0,,5.0,,0.0,0.0,,,D,5.5
2014.0,1.0,chievo,Biraghi C.,,1.0,,,3.0,,0.0,0.0,,,D,5.0
2014.0,1.0,chievo,Cesar B.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,chievo,Frey N.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,chievo,Mangani T.,,,1.0,,4.5,,1.0,0.0,,,C,5.0
2014.0,1.0,chievo,Hetemaj P.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,chievo,Schelotto E.,,,,,5.0,,1.0,0.0,,,C,5.0
2014.0,1.0,chievo,Izco M.,,,,,5.0,,0.0,0.0,,,C,5.0
2014.0,1.0,chievo,Birsa V.,,,,,5.5,,0.0,0.0,,,C,5.5
2014.0,1.0,chievo,Maxi Lopez ,,,,,5.5,,0.0,0.0,,,A,5.5
2014.0,1.0,chievo,Radovanovic I.,,,,,5.5,,0.0,1.0,,,C,5.5
2014.0,1.0,chievo,Cofie I.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,chievo,Paloschi A.,,,,,5.5,,0.0,1.0,,,A,5.5
2014.0,1.0,empoli,Sepe L.,,,,,4.0,-2.0,0.0,0.0,,,P,6.0
2014.0,1.0,empoli,Hysaj E.,,,,,6.0,,1.0,0.0,,,D,6.0
2014.0,1.0,empoli,Laurini V.,,,,,4.5,,0.0,0.0,,,D,4.5
2014.0,1.0,empoli,Tonelli L.,,,,,5.0,,0.0,0.0,,,D,5.0
2014.0,1.0,empoli,Rugani D.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,empoli,Croce D.,,,1.0,,6.0,,0.0,0.0,,,C,6.5
2014.0,1.0,empoli,Verdi S.,,,1.0,,5.0,,0.0,0.0,,,C,5.5
2014.0,1.0,empoli,Vecino M.,,,,,6.0,,1.0,0.0,,,C,6.0
2014.0,1.0,empoli,Valdifiori M.,,,,,5.5,,0.0,0.0,,,C,5.5
2014.0,1.0,empoli,Mchedlidze L.,,,,,5.5,,1.0,0.0,,,A,5.5
2014.0,1.0,empoli,Tavano F.,,,,,5.0,,0.0,0.0,,,A,5.0
2014.0,1.0,empoli,Mario Rui ,,,,,6.0,,0.0,1.0,,,D,6.0
2014.0,1.0,empoli,Signorelli F.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,empoli,Pucciarelli M.,,,,,,,0.0,1.0,,,C,
2014.0,1.0,fiorentina,Neto N.,,,,,4.5,-2.0,0.0,0.0,,,P,6.5
2014.0,1.0,fiorentina,Alonso M.,,,1.0,,5.0,,0.0,0.0,,,D,5.5
2014.0,1.0,fiorentina,Rodriguez G.,,,1.0,,5.0,,0.0,0.0,,,D,5.5
2014.0,1.0,fiorentina,Savic S.,,,1.0,,5.0,,0.0,0.0,,,D,5.5
2014.0,1.0,fiorentina,Tomovic N.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,fiorentina,Borja Valero ,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,fiorentina,Vargas J.,,,,,5.0,,1.0,0.0,,,C,5.0
2014.0,1.0,fiorentina,Pizarro D.,,,,,5.5,,0.0,0.0,,,C,5.5
2014.0,1.0,fiorentina,Brillante J.,,,,,4.5,,1.0,0.0,,,C,4.5
2014.0,1.0,fiorentina,Babacar K.,,,,,5.0,,1.0,0.0,,,A,5.0
2014.0,1.0,fiorentina,Gomez M.,,,,,5.0,,0.0,0.0,,,A,5.0
2014.0,1.0,fiorentina,Joaquin ,,,,,5.5,,0.0,1.0,,,C,5.5
2014.0,1.0,fiorentina,Ilicic J.,,,,,7.0,,0.0,1.0,,,C,7.0
2014.0,1.0,fiorentina,Aquilani A.,,,1.0,,5.0,,0.0,1.0,,,C,5.5
2014.0,1.0,genoa,Perin M.,,,,,4.5,-2.0,0.0,0.0,,,P,6.5
2014.0,1.0,genoa,Burdisso N.,,,,,5.0,,0.0,0.0,,,D,5.0
2014.0,1.0,genoa,De Maio S.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,genoa,Edenilson A.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,genoa,Marchese G.,1.0,,1.0,,6.5,,0.0,0.0,,,D,6.0
2014.0,1.0,genoa,Antonelli L.,,,,,4.5,,0.0,0.0,,,C,4.5
2014.0,1.0,genoa,Kucka J.,,,,,6.0,,1.0,0.0,,,C,6.0
2014.0,1.0,genoa,Rincon T.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,genoa,Sturaro S.,,,1.0,,6.0,,1.0,0.0,,,C,6.5
2014.0,1.0,genoa,Perotti D.,,,,,6.5,,1.0,0.0,,,C,6.5
2014.0,1.0,genoa,Pinilla M.,,,,,10.0,1.0,0.0,0.0,,,A,7.0
2014.0,1.0,genoa,Iago F.,,,,,5.5,,0.0,1.0,,,C,5.5
2014.0,1.0,genoa,Ragusa A.,,,1.0,,5.0,,0.0,1.0,,,C,5.5
2014.0,1.0,genoa,Mussis F.,,,,,5.0,,0.0,1.0,,,C,5.0
2014.0,1.0,inter,Handanovic S.,,,,,10.0,,0.0,0.0,1.0,,P,7.0
2014.0,1.0,inter,Dodo' R.,,,,,5.5,,1.0,0.0,,,D,5.5
2014.0,1.0,inter,Ranocchia A.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,inter,Vidic N.,,,,1.0,4.0,,0.0,0.0,,,D,5.0
2014.0,1.0,inter,Jonathan C.,,,,,6.0,,1.0,0.0,,,D,6.0
2014.0,1.0,inter,Juan Jesus G.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,inter,Medel G.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,inter,M'vila Y.,,,,,5.0,,1.0,0.0,,,C,5.0
2014.0,1.0,inter,Hernanes A.,,,1.0,,5.5,,0.0,0.0,,,C,6.0
2014.0,1.0,inter,Kovacic M.,,,,,5.5,,0.0,0.0,,,C,5.5
2014.0,1.0,inter,Icardi M.,,,,,5.0,,0.0,0.0,,,A,5.0
2014.0,1.0,inter,Nagatomo Y.,,,,,,,0.0,1.0,,,D,
2014.0,1.0,inter,D'ambrosio D.,,,,,5.0,,0.0,1.0,,,D,5.0
2014.0,1.0,inter,Osvaldo P.,,,,,6.0,,0.0,1.0,,,A,6.0
2014.0,1.0,juventus,Buffon G.,,,,,6.5,,0.0,0.0,,,P,6.5
2014.0,1.0,juventus,Bonucci L.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,juventus,Caceres M.,,,,,7.0,,0.0,0.0,,,D,7.0
2014.0,1.0,juventus,Lichtsteiner S.,,,,,7.0,,0.0,0.0,,,D,7.0
2014.0,1.0,juventus,Ogbonna A.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,juventus,Asamoah K.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,juventus,Coman K.,,,,,7.0,,1.0,0.0,,,C,7.0
2014.0,1.0,juventus,Vidal A.,,,1.0,,6.0,,1.0,0.0,,,C,6.5
2014.0,1.0,juventus,Pogba P.,,,,,7.0,,0.0,0.0,,,C,7.0
2014.0,1.0,juventus,Marchisio C.,,,,,6.5,,0.0,0.0,,,C,6.5
2014.0,1.0,juventus,Tevez C.,,,,,6.5,,0.0,0.0,,,A,6.5
2014.0,1.0,juventus,Pereyra R.,,,,,,,0.0,1.0,,,C,
2014.0,1.0,juventus,Llorente F.,,,,,6.0,,0.0,1.0,,,A,6.0
2014.0,1.0,lazio,Berisha E.,,,,,3.0,-3.0,0.0,0.0,,,P,6.0
2014.0,1.0,lazio,Basta D.,,,,,5.0,,0.0,0.0,,,D,5.0
2014.0,1.0,lazio,Cana L.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,lazio,De Vrij S.,,,1.0,,4.0,,0.0,0.0,,,D,4.5
2014.0,1.0,lazio,Radu S.,,,1.0,,5.0,,0.0,0.0,,,D,5.5
2014.0,1.0,lazio,Biglia L.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,lazio,Candreva A.,,,,,2.5,,0.0,0.0,,1.0,C,5.5
2014.0,1.0,lazio,Parolo M.,,,,,5.0,,0.0,0.0,,,C,5.0
2014.0,1.0,lazio,Lulic S.,,,1.0,,5.0,,1.0,0.0,,,C,5.5
2014.0,1.0,lazio,Keita B.,,,,,5.5,,1.0,0.0,,,A,5.5
2014.0,1.0,lazio,Klose M.,,,,,5.0,,1.0,0.0,,,A,5.0
2014.0,1.0,lazio,Mauri S.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,lazio,Felipe Anderson P.,,,,,5.5,,0.0,1.0,,,C,5.5
2014.0,1.0,lazio,Djordjevic F.,,,,,5.5,,0.0,1.0,,,A,5.5
2014.0,1.0,milan,Diego Lopez R.,,,1.0,,8.5,-1.0,0.0,0.0,1.0,,P,7.0
2014.0,1.0,milan,Abate I.,1.0,,,,7.5,,0.0,0.0,,,D,6.5
2014.0,1.0,milan,Alex C.,,1.0,,,4.5,,0.0,0.0,,,D,6.5
2014.0,1.0,milan,Bonera D.,,,,,6.5,,0.0,0.0,,,D,6.5
2014.0,1.0,milan,Zapata C.,,,,,7.0,,0.0,0.0,,,D,7.0
2014.0,1.0,milan,De Jong N.,,,1.0,,6.5,,0.0,0.0,,,C,7.0
2014.0,1.0,milan,Poli A.,,,,,6.5,,0.0,0.0,,,C,6.5
2014.0,1.0,milan,Muntari S.,,,,,9.5,1.0,1.0,0.0,,,C,6.5
2014.0,1.0,milan,Menez J.,,,,,9.5,1.0,1.0,0.0,1.0,,C,6.5
2014.0,1.0,milan,Bonaventura G.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,milan,Honda K.,,,,,9.5,1.0,1.0,0.0,,,C,6.5
2014.0,1.0,milan,El Shaarawy S.,1.0,,,,8.5,,0.0,0.0,,,A,7.5
2014.0,1.0,milan,Essien M.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,milan,Armero P.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,milan,Niang M.,,,,,,,0.0,1.0,,,A,
2014.0,1.0,napoli,Rafael C.,,,,,6.0,-1.0,0.0,0.0,,,P,7.0
2014.0,1.0,napoli,Albiol R.,,,1.0,,5.0,,0.0,0.0,,,D,5.5
2014.0,1.0,napoli,Koulibaly K.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,napoli,Maggio C.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,napoli,Zuniga J.,1.0,,,,6.5,,0.0,0.0,,,D,5.5
2014.0,1.0,napoli,Hamsik M.,,,,,5.0,,1.0,0.0,,,C,5.0
2014.0,1.0,napoli,Inler G.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,napoli,Jorginho F.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,napoli,Callejon J.,,,,,9.0,1.0,1.0,0.0,,,A,6.0
2014.0,1.0,napoli,Higuain G.,1.0,,,,6.5,,0.0,0.0,,,A,5.5
2014.0,1.0,napoli,Insigne L.,,,,,4.5,,1.0,0.0,,,A,4.5
2014.0,1.0,napoli,Mertens D.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,napoli,De Guzman J.,,,,,10.0,1.0,0.0,1.0,,,C,7.0
2014.0,1.0,napoli,Michu M.,,,,,6.0,,0.0,1.0,,,A,6.0
2014.0,1.0,palermo,Sorrentino S.,,,,,5.0,-1.0,0.0,0.0,,,P,6.0
2014.0,1.0,palermo,Munoz E.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,palermo,Daprela' F.,,,1.0,,5.5,,0.0,0.0,,,D,6.0
2014.0,1.0,palermo,Pisano E.,,,,,5.0,,0.0,0.0,,,D,5.0
2014.0,1.0,palermo,Andelkovic S.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,palermo,Terzi C.,,,,,6.5,,0.0,0.0,,,D,6.5
2014.0,1.0,palermo,Bolzoni F.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,palermo,Rigoni L.,,,1.0,,5.5,,1.0,0.0,,,C,6.0
2014.0,1.0,palermo,Barreto E.,1.0,,,,7.5,,0.0,0.0,,,C,6.5
2014.0,1.0,palermo,Vazquez F.,,,,,6.5,,1.0,0.0,,,C,6.5
2014.0,1.0,palermo,Dybala P.,,,,,10.0,1.0,1.0,0.0,,,A,7.0
2014.0,1.0,palermo,Ngoyi G.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,palermo,Bentivegna A.,,,,,,,0.0,1.0,,,A,
2014.0,1.0,palermo,Belotti A.,,,,,6.0,,0.0,1.0,,,A,6.0
2014.0,1.0,parma,Mirante A.,,,,,5.5,-1.0,0.0,0.0,,,P,6.5
2014.0,1.0,parma,Cassani M.,,,,,5.0,,1.0,0.0,,,D,5.0
2014.0,1.0,parma,Gobbi M.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,parma,Lucarelli A.,,,,,5.0,,0.0,0.0,,,D,5.0
2014.0,1.0,parma,Paletta G.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,parma,Acquah A.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,parma,Lodi F.,,,,,5.0,,0.0,0.0,,,C,5.0
2014.0,1.0,parma,Jorquera C.,,,1.0,,5.0,,0.0,0.0,,,C,5.5
2014.0,1.0,parma,Biabiany J.,,,,,5.5,,1.0,0.0,,,C,5.5
2014.0,1.0,parma,Belfodil I.,,,,,4.5,,0.0,0.0,,,A,4.5
2014.0,1.0,parma,Palladino R.,,,,,5.0,,1.0,0.0,,,A,5.0
2014.0,1.0,parma,Ristovski S.,,,,,,,0.0,1.0,,,D,
2014.0,1.0,parma,Coda M.,,,,,5.5,,0.0,1.0,,,A,5.5
2014.0,1.0,roma,De Sanctis M.,,,,,7.5,,0.0,0.0,,,P,7.5
2014.0,1.0,roma,Manolas K.,,,,,6.5,,1.0,0.0,,,D,6.5
2014.0,1.0,roma,Astori D.,,,1.0,,6.0,,0.0,0.0,,,D,6.5
2014.0,1.0,roma,Cole A.,,,1.0,,5.5,,0.0,0.0,,,D,6.0
2014.0,1.0,roma,Torosidis V.,,,1.0,,5.5,,0.0,0.0,,,D,6.0
2014.0,1.0,roma,De Rossi D.,,,,,6.5,,0.0,0.0,,,C,6.5
2014.0,1.0,roma,Nainggolan R.,1.0,,,,11.5,1.0,0.0,0.0,,,C,7.5
2014.0,1.0,roma,Pjanic M.,,,,,7.0,,0.0,0.0,,,C,7.0
2014.0,1.0,roma,Gervinho ,,,,,10.0,1.0,0.0,0.0,,,A,7.0
2014.0,1.0,roma,Iturbe J.,,,,,6.5,,1.0,0.0,,,A,6.5
2014.0,1.0,roma,Totti F.,,,1.0,,6.0,,1.0,0.0,,,A,6.5
2014.0,1.0,roma,Florenzi A.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,roma,Keita S.,,,,,6.5,,0.0,1.0,,,C,6.5
2014.0,1.0,roma,Ljajic A.,,,,,,,0.0,1.0,,,A,
2014.0,1.0,sampdoria,Viviano E.,,,,,5.0,-1.0,0.0,0.0,,,P,6.0
2014.0,1.0,sampdoria,De Silvestri L.,1.0,,1.0,,7.0,,0.0,0.0,,,D,6.5
2014.0,1.0,sampdoria,Gastaldello D.,,,,,9.5,1.0,0.0,0.0,,,D,6.5
2014.0,1.0,sampdoria,Regini V.,,,,1.0,4.0,,0.0,0.0,,,D,5.0
2014.0,1.0,sampdoria,Cacciatore F.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,sampdoria,Soriano R.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,sampdoria,Palombo A.,,,,,6.0,,1.0,0.0,,,C,6.0
2014.0,1.0,sampdoria,Obiang P.,,,,,5.0,,1.0,0.0,,,C,5.0
2014.0,1.0,sampdoria,Sansone G.,,,,,5.0,,1.0,0.0,,,A,5.0
2014.0,1.0,sampdoria,Eder C.,,,,,6.5,,0.0,0.0,,,A,6.5
2014.0,1.0,sampdoria,Okaka S.,,,1.0,,5.5,,0.0,0.0,,,A,6.0
2014.0,1.0,sampdoria,Silvestre M.,,,,,6.0,,0.0,1.0,,,D,6.0
2014.0,1.0,sampdoria,Krsticic N.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,sampdoria,Bergessio G.,,,,,6.0,,0.0,1.0,,,A,6.0
2014.0,1.0,sassuolo,Pomini A.,,,,,5.5,-1.0,0.0,0.0,,,P,6.5
2014.0,1.0,sassuolo,Antei L.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,sassuolo,Ariaudo L.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,sassuolo,Gazzola M.,,,,,5.0,,0.0,0.0,,,D,5.0
2014.0,1.0,sassuolo,Peluso F.,,,1.0,,5.5,,0.0,0.0,,,D,6.0
2014.0,1.0,sassuolo,Biondini D.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,sassuolo,Missiroli S.,,,,,6.0,,1.0,0.0,,,C,6.0
2014.0,1.0,sassuolo,Magnanelli F.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,sassuolo,Sansone N.,,,,,6.5,,1.0,0.0,,,A,6.5
2014.0,1.0,sassuolo,Berardi D.,1.0,,1.0,,7.5,,1.0,0.0,,,A,7.0
2014.0,1.0,sassuolo,Zaza S.,,,1.0,,10.0,1.0,0.0,0.0,,,A,7.5
2014.0,1.0,sassuolo,Vrsaljko S.,,,,,,,0.0,1.0,,,D,
2014.0,1.0,sassuolo,Chibsah Y.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,sassuolo,Floro Flores A.,,,,,6.0,,0.0,1.0,,,A,6.0
2014.0,1.0,torino,Padelli D.,,,,,6.5,,0.0,0.0,,,P,6.5
2014.0,1.0,torino,Darmian M.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,torino,Glik K.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,torino,Maksimovic N.,,,1.0,,5.5,,1.0,0.0,,,D,6.0
2014.0,1.0,torino,Bovo C.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,torino,Moretti E.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,torino,El Kaddouri O.,,,,,6.5,,1.0,0.0,,,C,6.5
2014.0,1.0,torino,Gazzi A.,,,,,6.5,,0.0,0.0,,,C,6.5
2014.0,1.0,torino,Nocerino A.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,torino,Quagliarella F.,,,,,6.5,,0.0,0.0,,,A,6.5
2014.0,1.0,torino,Larrondo P.,,,,,1.5,,0.0,0.0,,1.0,A,4.5
2014.0,1.0,torino,Molinaro C.,,,,,6.0,,0.0,1.0,,,D,6.0
2014.0,1.0,torino,Sanchez Mino J.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,torino,Amauri C.,,,,,6.0,,0.0,1.0,,,A,6.0
2014.0,1.0,udinese,Karnezis O.,,,,,6.0,,0.0,0.0,,,P,6.0
2014.0,1.0,udinese,Danilo L.,,,,,6.5,,0.0,0.0,,,D,6.5
2014.0,1.0,udinese,Domizzi M.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,udinese,Heurtaux T.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,1.0,udinese,Pasquale G.,,,1.0,,5.5,,0.0,0.0,,,D,6.0
2014.0,1.0,udinese,Allan M.,,,,,6.5,,0.0,0.0,,,C,6.5
2014.0,1.0,udinese,Badu E.,,,1.0,,6.0,,1.0,0.0,,,C,6.5
2014.0,1.0,udinese,Widmer S.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,udinese,Guilherme d.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,udinese,Muriel L.,1.0,,,,7.5,,1.0,0.0,,,A,6.5
2014.0,1.0,udinese,Di Natale A.,,,,,14.0,2.0,1.0,0.0,,,A,8.0
2014.0,1.0,udinese,Kone P.,,,,,,,0.0,1.0,,,C,
2014.0,1.0,udinese,Fernandes B.,,,,,6.0,,0.0,1.0,,,C,6.0
2014.0,1.0,udinese,Thereau C.,,,,,6.0,,0.0,1.0,,,A,6.0
2014.0,1.0,verona,Rafael d.,,,,,6.0,,0.0,0.0,,,P,6.0
2014.0,1.0,verona,Martic I.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,verona,Moras E.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,1.0,verona,Marquez R.,,,,,6.5,,0.0,0.0,,,D,6.5
2014.0,1.0,verona,Agostini A.,,,,,6.5,,0.0,0.0,,,D,6.5
2014.0,1.0,verona,Obbadi M.,,,,,6.5,,1.0,0.0,,,C,6.5
2014.0,1.0,verona,Jankovic B.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,1.0,verona,Hallfredsson E.,,,1.0,,4.5,,1.0,0.0,,,C,5.0
2014.0,1.0,verona,Tachtsidis P.,,,,,5.5,,0.0,0.0,,,C,5.5
2014.0,1.0,verona,Toni L.,,,,,6.0,,0.0,0.0,,,A,6.0
2014.0,1.0,verona,Gomez J.,,,,,6.0,,1.0,0.0,,,A,6.0
2014.0,1.0,verona,Christodoulopoulos L.,,,1.0,,5.5,,0.0,1.0,,,C,6.0
2014.0,1.0,verona,Ionita A.,,,1.0,,5.5,,0.0,1.0,,,C,6.0
2014.0,1.0,verona,Nico Lopez F.,,,,,,,0.0,1.0,,,A,
2014.0,2.0,atalanta,Sportiello M.,,,,,6.5,-1.0,0.0,0.0,,,P,7.5
2014.0,2.0,atalanta,Biava G.,,,,,7.0,,1.0,0.0,,,D,7.0
2014.0,2.0,atalanta,Benalouane Y.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,2.0,atalanta,Zappacosta D.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,2.0,atalanta,Drame' B.,1.0,,1.0,,7.5,,0.0,0.0,,,D,7.0
2014.0,2.0,atalanta,Cigarini L.,,,1.0,,5.5,,0.0,0.0,,,C,6.0
2014.0,2.0,atalanta,Estigarribia M.,,,1.0,,9.0,1.0,0.0,0.0,,,C,6.5
2014.0,2.0,atalanta,D'alessandro M.,,,1.0,,5.0,,1.0,0.0,,,C,5.5
2014.0,2.0,atalanta,Carmona C.,,,,,6.0,,0.0,0.0,,,C,6.0
2014.0,2.0,atalanta,Boakye R.,,,,,10.0,1.0,1.0,0.0,,,A,7.0
2014.0,2.0,atalanta,Denis G.,,,,,5.5,,0.0,0.0,,,A,5.5
2014.0,2.0,atalanta,Cherubin N.,,,,,5.0,,0.0,1.0,,,D,5.0
2014.0,2.0,atalanta,Raimondi C.,,,,,5.5,,0.0,1.0,,,D,5.5
2014.0,2.0,atalanta,Baselli D.,,,,,,,0.0,1.0,,,C,
2014.0,2.0,cagliari,Colombi S.,,,,,3.5,-2.0,0.0,0.0,,,P,5.5
2014.0,2.0,cagliari,Avelar D.,,,1.0,,5.0,,0.0,0.0,,,D,5.5
2014.0,2.0,cagliari,Balzano A.,,,,,6.0,,0.0,0.0,,,D,6.0
2014.0,2.0,cagliari,Ceppitelli L.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,2.0,cagliari,Rossettini L.,,,,,5.5,,0.0,0.0,,,D,5.5
2014.0,2.0,cagliari,Conti D.,,,1.0,,5.5,,0.0,0.0,,,C,6.0
2014.0,2.0,cagliari,Ekdal A.,,,,,5.5,,1.0,0.0,,,C,5.5
2014.0,2.0,cagliari,Crisetig L.,,,1.0,,5.5,,1.0,0.0,,,C,6.0
